target_id,pdb,chain,method,split,protein_length,site_size,total_candidate_count,qualifying_candidate_exists,best_qualifying_rank,number_of_qualifying_candidates,best_jaccard,best_centroid_distance,candidate_density,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20
1lbeB,1lbe,B,fpocket,test,248,8,14,1,4,1,0.375,,0.056451612903225805,0,0,1,1,1
1lbeB,1lbe,B,p2rank,test,248,8,7,1,1,1,0.261,,0.028225806451612902,1,1,1,1,1
1lbeB,1lbe,B,ifsitepred,test,248,8,25,1,5,4,0.625,,0.10080645161290322,0,0,1,1,1
1lbeB,1lbe,B,lacuna,test,248,8,15,1,2,1,0.333,,0.06048387096774194,0,1,1,1,1
1ljuA,1lju,A,fpocket,train,130,10,9,0,,0,0.214,,0.06923076923076923,0,0,0,0,0
1ljuA,1lju,A,p2rank,train,130,10,1,0,,0,0.037,,0.007692307692307693,0,0,0,0,0
1ljuA,1lju,A,ifsitepred,train,130,10,13,0,,0,0.167,,0.1,0,0,0,0,0
1ljuA,1lju,A,lacuna,train,130,10,7,1,2,2,0.381,,0.05384615384615385,0,1,1,1,1
1lugA,1lug,A,fpocket,train,259,5,18,1,7,1,0.375,,0.0694980694980695,0,0,0,1,1
1lugA,1lug,A,p2rank,train,259,5,4,0,,0,0.188,,0.015444015444015444,0,0,0,0,0
1lugA,1lug,A,ifsitepred,train,259,5,13,0,,0,0.0,,0.05019305019305019,0,0,0,0,0
1lugA,1lug,A,lacuna,train,259,5,18,1,13,1,0.4,,0.0694980694980695,0,0,0,0,1
1m1zA,1m1z,A,fpocket,train,480,12,38,1,3,2,0.286,,0.07916666666666666,0,1,1,1,1
1m1zA,1m1z,A,p2rank,train,480,12,13,1,1,1,0.275,,0.027083333333333334,1,1,1,1,1
1m1zA,1m1z,A,ifsitepred,train,480,12,24,1,1,4,0.583,,0.05,1,1,1,1,1
1m1zA,1m1z,A,lacuna,train,480,12,47,1,1,2,0.692,,0.09791666666666667,1,1,1,1,1
1m5wD,1m5w,D,fpocket,test,242,13,17,1,1,1,0.476,,0.07024793388429752,1,1,1,1,1
1m5wD,1m5w,D,p2rank,test,242,13,4,1,1,1,0.379,,0.01652892561983471,1,1,1,1,1
1m5wD,1m5w,D,ifsitepred,test,242,13,20,1,1,1,0.455,,0.08264462809917356,1,1,1,1,1
1m5wD,1m5w,D,lacuna,test,242,13,11,1,1,1,0.37,,0.045454545454545456,1,1,1,1,1
1macB,1mac,B,fpocket,train,212,7,5,1,3,1,0.261,,0.02358490566037736,0,1,1,1,1
1macB,1mac,B,p2rank,train,212,7,6,0,,0,0.231,,0.02830188679245283,0,0,0,0,0
1macB,1mac,B,ifsitepred,train,212,7,13,1,2,1,0.667,,0.06132075471698113,0,1,1,1,1
1macB,1mac,B,lacuna,train,212,7,8,1,2,1,0.353,,0.03773584905660377,0,1,1,1,1
1mhnA,1mhn,A,fpocket,train,59,7,4,0,,0,0.0,,0.06779661016949153,0,0,0,0,0
1mhnA,1mhn,A,p2rank,train,59,7,0,0,,0,0.0,,0.0,0,0,0,0,0
1mhnA,1mhn,A,ifsitepred,train,59,7,1,1,1,1,0.375,,0.01694915254237288,1,1,1,1,1
1mhnA,1mhn,A,lacuna,train,59,7,2,0,,0,0.091,,0.03389830508474576,0,0,0,0,0
1ms4B,1ms4,B,fpocket,train,623,3,34,0,,0,0.083,,0.05457463884430177,0,0,0,0,0
1ms4B,1ms4,B,p2rank,train,623,3,11,0,,0,0.065,,0.01765650080256822,0,0,0,0,0
1ms4B,1ms4,B,ifsitepred,train,623,3,17,1,5,3,0.5,,0.027287319422150885,0,0,1,1,1
1ms4B,1ms4,B,lacuna,train,623,3,48,0,,0,0.143,,0.07704654895666131,0,0,0,0,0
1mufA,1muf,A,fpocket,train,257,15,22,1,8,2,0.381,,0.08560311284046693,0,0,0,1,1
1mufA,1muf,A,p2rank,train,257,15,8,1,1,1,0.36,,0.0311284046692607,1,1,1,1,1
1mufA,1muf,A,ifsitepred,train,257,15,11,0,,0,0.0,,0.042801556420233464,0,0,0,0,0
1mufA,1muf,A,lacuna,train,257,15,18,1,1,1,0.524,,0.07003891050583658,1,1,1,1,1
1mwkA,1mwk,A,fpocket,train,320,21,17,1,1,2,0.364,,0.053125,1,1,1,1,1
1mwkA,1mwk,A,p2rank,train,320,21,5,1,1,1,0.333,,0.015625,1,1,1,1,1
1mwkA,1mwk,A,ifsitepred,train,320,21,34,0,,0,0.238,,0.10625,0,0,0,0,0
1mwkA,1mwk,A,lacuna,train,320,21,23,1,2,2,0.462,,0.071875,0,1,1,1,1
1mwrA,1mwr,A,fpocket,train,624,18,45,1,4,2,0.333,,0.07211538461538461,0,0,1,1,1
1mwrA,1mwr,A,p2rank,train,624,18,17,1,5,2,0.333,,0.027243589743589744,0,0,1,1,1
1mwrA,1mwr,A,ifsitepred,train,624,18,34,1,5,3,0.389,,0.05448717948717949,0,0,1,1,1
1mwrA,1mwr,A,lacuna,train,624,18,54,1,1,1,0.296,,0.08653846153846154,1,1,1,1,1
1n05A,1n05,A,fpocket,train,142,19,7,0,,0,0.185,,0.04929577464788732,0,0,0,0,0
1n05A,1n05,A,p2rank,train,142,19,5,0,,0,0.222,,0.035211267605633804,0,0,0,0,0
1n05A,1n05,A,ifsitepred,train,142,19,29,1,9,1,0.25,,0.20422535211267606,0,0,0,1,1
1n05A,1n05,A,lacuna,train,142,19,11,1,5,2,0.556,,0.07746478873239436,0,0,1,1,1
1nawB,1naw,B,fpocket,train,419,25,22,0,,0,0.207,,0.05250596658711217,0,0,0,0,0
1nawB,1naw,B,p2rank,train,419,25,9,1,3,1,0.296,,0.021479713603818614,0,1,1,1,1
1nawB,1naw,B,ifsitepred,train,419,25,42,0,,0,0.222,,0.10023866348448687,0,0,0,0,0
1nawB,1naw,B,lacuna,train,419,25,32,1,4,1,0.257,,0.07637231503579953,0,0,1,1,1
1nbfB,1nbf,B,fpocket,train,347,24,28,1,1,1,0.5,,0.08069164265129683,1,1,1,1,1
1nbfB,1nbf,B,p2rank,train,347,24,12,1,1,1,0.464,,0.0345821325648415,1,1,1,1,1
1nbfB,1nbf,B,ifsitepred,train,347,24,29,1,1,2,0.417,,0.08357348703170028,1,1,1,1,1
1nbfB,1nbf,B,lacuna,train,347,24,24,1,1,2,0.474,,0.069164265129683,1,1,1,1,1
1nd7A,1nd7,A,fpocket,test,374,4,20,1,2,2,0.3,,0.053475935828877004,0,1,1,1,1
1nd7A,1nd7,A,p2rank,test,374,4,11,0,,0,0.0,,0.029411764705882353,0,0,0,0,0
1nd7A,1nd7,A,ifsitepred,test,374,4,13,0,,0,0.0,,0.034759358288770054,0,0,0,0,0
1nd7A,1nd7,A,lacuna,test,374,4,34,0,,0,0.174,,0.09090909090909091,0,0,0,0,0
1nkoA,1nko,A,fpocket,train,122,7,6,0,,0,0.077,,0.04918032786885246,0,0,0,0,0
1nkoA,1nko,A,p2rank,train,122,7,4,1,3,1,0.444,,0.03278688524590164,0,1,1,1,1
1nkoA,1nko,A,ifsitepred,train,122,7,5,1,3,3,0.5,,0.040983606557377046,0,1,1,1,1
1nkoA,1nko,A,lacuna,train,122,7,4,0,,0,0.048,,0.03278688524590164,0,0,0,0,0
1nn6A,1nn6,A,fpocket,train,222,14,17,1,1,1,0.385,,0.07657657657657657,1,1,1,1,1
1nn6A,1nn6,A,p2rank,train,222,14,6,1,1,1,0.526,,0.02702702702702703,1,1,1,1,1
1nn6A,1nn6,A,ifsitepred,train,222,14,21,1,1,4,0.375,,0.0945945945945946,1,1,1,1,1
1nn6A,1nn6,A,lacuna,train,222,14,15,1,1,2,0.37,,0.06756756756756757,1,1,1,1,1
1nulB,1nul,B,fpocket,train,136,7,6,0,,0,0.143,,0.04411764705882353,0,0,0,0,0
1nulB,1nul,B,p2rank,train,136,7,1,0,,0,0.077,,0.007352941176470588,0,0,0,0,0
1nulB,1nul,B,ifsitepred,train,136,7,23,1,6,4,0.375,,0.16911764705882354,0,0,0,1,1
1nulB,1nul,B,lacuna,train,136,7,6,0,,0,0.081,,0.04411764705882353,0,0,0,0,0
1nwhB,1nwh,B,fpocket,train,355,23,21,1,15,1,0.28,,0.059154929577464786,0,0,0,0,1
1nwhB,1nwh,B,p2rank,train,355,23,4,1,1,2,0.343,,0.011267605633802818,1,1,1,1,1
1nwhB,1nwh,B,ifsitepred,train,355,23,39,1,1,1,0.28,,0.10985915492957747,1,1,1,1,1
1nwhB,1nwh,B,lacuna,train,355,23,22,1,2,3,0.321,,0.061971830985915494,0,1,1,1,1
1nzoA,1nzo,A,fpocket,train,352,10,28,1,6,1,0.5,,0.07954545454545454,0,0,0,1,1
1nzoA,1nzo,A,p2rank,train,352,10,5,1,1,1,0.308,,0.014204545454545454,1,1,1,1,1
1nzoA,1nzo,A,ifsitepred,train,352,10,19,1,1,5,0.455,,0.05397727272727273,1,1,1,1,1
1nzoA,1nzo,A,lacuna,train,352,10,24,1,1,1,0.421,,0.06818181818181818,1,1,1,1,1
1o73A,1o73,A,fpocket,train,144,5,7,1,6,1,0.3,,0.04861111111111111,0,0,0,1,1
1o73A,1o73,A,p2rank,train,144,5,3,0,,0,0.0,,0.020833333333333332,0,0,0,0,0
1o73A,1o73,A,ifsitepred,train,144,5,20,1,1,3,0.6,,0.1388888888888889,1,1,1,1,1
1o73A,1o73,A,lacuna,train,144,5,6,0,,0,0.188,,0.041666666666666664,0,0,0,0,0
1of3B,1of3,B,fpocket,train,174,7,8,1,6,1,0.625,,0.04597701149425287,0,0,0,1,1
1of3B,1of3,B,p2rank,train,174,7,4,1,1,1,0.5,,0.022988505747126436,1,1,1,1,1
1of3B,1of3,B,ifsitepred,train,174,7,10,1,1,5,0.714,,0.05747126436781609,1,1,1,1,1
1of3B,1of3,B,lacuna,train,174,7,4,0,,0,0.07,,0.022988505747126436,0,0,0,0,0
1oibB,1oib,B,fpocket,train,321,14,21,1,1,1,0.4,,0.06542056074766354,1,1,1,1,1
1oibB,1oib,B,p2rank,train,321,14,6,1,2,1,0.333,,0.018691588785046728,0,1,1,1,1
1oibB,1oib,B,ifsitepred,train,321,14,27,1,3,1,0.312,,0.08411214953271028,0,1,1,1,1
1oibB,1oib,B,lacuna,train,321,14,21,1,3,1,0.308,,0.06542056074766354,0,1,1,1,1
1omxA,1omx,A,fpocket,train,250,19,18,1,5,3,0.381,,0.072,0,0,1,1,1
1omxA,1omx,A,p2rank,train,250,19,5,1,1,1,0.481,,0.02,1,1,1,1,1
1omxA,1omx,A,ifsitepred,train,250,19,18,1,2,3,0.3,,0.072,0,1,1,1,1
1omxA,1omx,A,lacuna,train,250,19,18,1,1,2,0.5,,0.072,1,1,1,1,1
1os2B,1os2,B,fpocket,train,165,11,13,1,5,1,0.5,,0.07878787878787878,0,0,1,1,1
1os2B,1os2,B,p2rank,train,165,11,4,0,,0,0.042,,0.024242424242424242,0,0,0,0,0
1os2B,1os2,B,ifsitepred,train,165,11,12,0,,0,0.133,,0.07272727272727272,0,0,0,0,0
1os2B,1os2,B,lacuna,train,165,11,8,0,,0,0.226,,0.048484848484848485,0,0,0,0,0
1p4oB,1p4o,B,fpocket,test,314,17,25,1,2,1,0.407,,0.07961783439490445,0,1,1,1,1
1p4oB,1p4o,B,p2rank,test,314,17,11,1,2,1,0.52,,0.03503184713375796,0,1,1,1,1
1p4oB,1p4o,B,ifsitepred,test,314,17,32,1,2,3,0.333,,0.10191082802547771,0,1,1,1,1
1p4oB,1p4o,B,lacuna,test,314,17,32,1,1,2,0.438,,0.10191082802547771,1,1,1,1,1
1p4vA,1p4v,A,fpocket,test,295,16,15,1,6,1,0.688,,0.05084745762711865,0,0,0,1,1
1p4vA,1p4v,A,p2rank,test,295,16,7,1,1,1,0.667,,0.023728813559322035,1,1,1,1,1
1p4vA,1p4v,A,ifsitepred,test,295,16,14,1,2,4,0.562,,0.04745762711864407,0,1,1,1,1
1p4vA,1p4v,A,lacuna,test,295,16,11,1,1,1,0.432,,0.03728813559322034,1,1,1,1,1
1p74A,1p74,A,fpocket,train,267,14,15,1,7,1,0.286,,0.056179775280898875,0,0,0,1,1
1p74A,1p74,A,p2rank,train,267,14,7,1,6,2,0.5,,0.026217228464419477,0,0,0,1,1
1p74A,1p74,A,ifsitepred,train,267,14,40,1,3,8,0.533,,0.149812734082397,0,1,1,1,1
1p74A,1p74,A,lacuna,train,267,14,24,1,8,1,0.304,,0.0898876404494382,0,0,0,1,1
1p9oA,1p9o,A,fpocket,test,269,16,20,1,1,1,0.314,,0.07434944237918216,1,1,1,1,1
1p9oA,1p9o,A,p2rank,test,269,16,5,1,2,1,0.4,,0.01858736059479554,0,1,1,1,1
1p9oA,1p9o,A,ifsitepred,test,269,16,24,1,4,2,0.438,,0.08921933085501858,0,0,1,1,1
1p9oA,1p9o,A,lacuna,test,269,16,18,1,1,3,0.452,,0.06691449814126393,1,1,1,1,1
1pfzC,1pfz,C,fpocket,train,356,32,24,1,1,2,0.459,,0.06741573033707865,1,1,1,1,1
1pfzC,1pfz,C,p2rank,train,356,32,9,1,1,1,0.565,,0.025280898876404494,1,1,1,1,1
1pfzC,1pfz,C,ifsitepred,train,356,32,25,1,1,1,0.286,,0.0702247191011236,1,1,1,1,1
1pfzC,1pfz,C,lacuna,train,356,32,36,1,1,3,0.471,,0.10112359550561797,1,1,1,1,1
1pt7A,1pt7,A,fpocket,train,415,12,25,1,13,1,0.343,,0.060240963855421686,0,0,0,0,1
1pt7A,1pt7,A,p2rank,train,415,12,12,1,2,1,0.571,,0.02891566265060241,0,1,1,1,1
1pt7A,1pt7,A,ifsitepred,train,415,12,60,1,1,3,0.75,,0.14457831325301204,1,1,1,1,1
1pt7A,1pt7,A,lacuna,train,415,12,28,1,2,1,0.522,,0.06746987951807229,0,1,1,1,1
1ptaA,1pta,A,fpocket,train,318,10,24,1,3,1,0.4,,0.07547169811320754,0,1,1,1,1
1ptaA,1pta,A,p2rank,train,318,10,10,1,3,1,0.4,,0.031446540880503145,0,1,1,1,1
1ptaA,1pta,A,ifsitepred,train,318,10,26,1,4,2,0.417,,0.08176100628930817,0,0,1,1,1
1ptaA,1pta,A,lacuna,train,318,10,29,1,2,1,0.269,,0.09119496855345911,0,1,1,1,1
1pu5C,1pu5,C,fpocket,test,161,11,16,1,10,1,0.267,,0.09937888198757763,0,0,0,1,1
1pu5C,1pu5,C,p2rank,test,161,11,5,1,2,1,0.286,,0.031055900621118012,0,1,1,1,1
1pu5C,1pu5,C,ifsitepred,test,161,11,39,0,,0,0.214,,0.2422360248447205,0,0,0,0,0
1pu5C,1pu5,C,lacuna,test,161,11,10,1,5,1,0.316,,0.062111801242236024,0,0,1,1,1
1px5B,1px5,B,fpocket,train,341,15,27,1,7,2,0.286,,0.07917888563049853,0,0,0,1,1
1px5B,1px5,B,p2rank,train,341,15,6,1,2,1,0.333,,0.017595307917888565,0,1,1,1,1
1px5B,1px5,B,ifsitepred,train,341,15,23,1,3,3,0.312,,0.06744868035190615,0,1,1,1,1
1px5B,1px5,B,lacuna,train,341,15,23,1,1,1,0.45,,0.06744868035190615,1,1,1,1,1
1py3C,1py3,C,fpocket,train,92,12,9,1,3,2,0.462,,0.09782608695652174,0,1,1,1,1
1py3C,1py3,C,p2rank,train,92,12,3,1,1,1,0.769,,0.03260869565217391,1,1,1,1,1
1py3C,1py3,C,ifsitepred,train,92,12,8,1,2,6,0.417,,0.08695652173913043,0,1,1,1,1
1py3C,1py3,C,lacuna,train,92,12,4,1,1,2,0.333,,0.043478260869565216,1,1,1,1,1
1q4kA,1q4k,A,fpocket,test,222,2,14,0,,0,0.1,,0.06306306306306306,0,0,0,0,0
1q4kA,1q4k,A,p2rank,test,222,2,7,0,,0,0.071,,0.03153153153153153,0,0,0,0,0
1q4kA,1q4k,A,ifsitepred,test,222,2,0,0,,0,0.0,,0.0,0,0,0,0,0
1q4kA,1q4k,A,lacuna,test,222,2,19,0,,0,0.0,,0.08558558558558559,0,0,0,0,0
1qrzC,1qrz,C,fpocket,train,246,22,12,1,4,1,0.348,,0.04878048780487805,0,0,1,1,1
1qrzC,1qrz,C,p2rank,train,246,22,5,0,,0,0.217,,0.02032520325203252,0,0,0,0,0
1qrzC,1qrz,C,ifsitepred,train,246,22,30,1,13,1,0.318,,0.12195121951219512,0,0,0,0,1
1qrzC,1qrz,C,lacuna,train,246,22,17,1,2,1,0.288,,0.06910569105691057,0,1,1,1,1
1r8jA,1r8j,A,fpocket,train,272,10,24,1,8,1,0.8,,0.08823529411764706,0,0,0,1,1
1r8jA,1r8j,A,p2rank,train,272,10,3,0,,0,0.0,,0.011029411764705883,0,0,0,0,0
1r8jA,1r8j,A,ifsitepred,train,272,10,3,0,,0,0.071,,0.011029411764705883,0,0,0,0,0
1r8jA,1r8j,A,lacuna,train,272,10,23,0,,0,0.211,,0.08455882352941177,0,0,0,0,0
1rf5D,1rf5,D,fpocket,train,427,16,21,0,,0,0.235,,0.04918032786885246,0,0,0,0,0
1rf5D,1rf5,D,p2rank,train,427,16,5,1,1,1,0.25,,0.0117096018735363,1,1,1,1,1
1rf5D,1rf5,D,ifsitepred,train,427,16,40,1,12,2,0.25,,0.0936768149882904,0,0,0,0,1
1rf5D,1rf5,D,lacuna,train,427,16,50,1,1,4,0.44,,0.117096018735363,1,1,1,1,1
1rjbA,1rjb,A,fpocket,test,298,16,17,1,1,2,0.5,,0.05704697986577181,1,1,1,1,1
1rjbA,1rjb,A,p2rank,test,298,16,10,1,2,2,0.389,,0.03355704697986577,0,1,1,1,1
1rjbA,1rjb,A,ifsitepred,test,298,16,40,1,3,5,0.438,,0.1342281879194631,0,1,1,1,1
1rjbA,1rjb,A,lacuna,test,298,16,25,1,1,2,0.556,,0.08389261744966443,1,1,1,1,1
1rkmA,1rkm,A,fpocket,train,517,11,32,1,27,2,0.538,,0.061895551257253385,0,0,0,0,0
1rkmA,1rkm,A,p2rank,train,517,11,15,0,,0,0.22,,0.029013539651837523,0,0,0,0,0
1rkmA,1rkm,A,ifsitepred,train,517,11,33,1,8,5,0.5,,0.06382978723404255,0,0,0,1,1
1rkmA,1rkm,A,lacuna,train,517,11,51,1,1,3,0.412,,0.09864603481624758,1,1,1,1,1
1rq2B,1rq2,B,fpocket,train,293,21,22,1,16,1,0.293,,0.07508532423208192,0,0,0,0,1
1rq2B,1rq2,B,p2rank,train,293,21,5,1,1,1,0.353,,0.017064846416382253,1,1,1,1,1
1rq2B,1rq2,B,ifsitepred,train,293,21,18,1,1,1,0.28,,0.06143344709897611,1,1,1,1,1
1rq2B,1rq2,B,lacuna,train,293,21,21,1,1,4,0.367,,0.07167235494880546,1,1,1,1,1
1rtcA,1rtc,A,fpocket,test,268,6,19,1,13,1,0.3,,0.0708955223880597,0,0,0,0,1
1rtcA,1rtc,A,p2rank,test,268,6,5,0,,0,0.0,,0.018656716417910446,0,0,0,0,0
1rtcA,1rtc,A,ifsitepred,test,268,6,16,0,,0,0.083,,0.05970149253731343,0,0,0,0,0
1rtcA,1rtc,A,lacuna,test,268,6,16,0,,0,0.15,,0.05970149253731343,0,0,0,0,0
1rxdC,1rxd,C,fpocket,train,150,7,11,1,6,1,0.25,,0.07333333333333333,0,0,0,1,1
1rxdC,1rxd,C,p2rank,train,150,7,2,0,,0,0.154,,0.013333333333333334,0,0,0,0,0
1rxdC,1rxd,C,ifsitepred,train,150,7,11,0,,0,0.0,,0.07333333333333333,0,0,0,0,0
1rxdC,1rxd,C,lacuna,train,150,7,10,0,,0,0.185,,0.06666666666666667,0,0,0,0,0
1s2lC,1s2l,C,fpocket,train,153,6,15,1,8,2,0.556,,0.09803921568627451,0,0,0,1,1
1s2lC,1s2l,C,p2rank,train,153,6,5,1,1,2,0.312,,0.032679738562091505,1,1,1,1,1
1s2lC,1s2l,C,ifsitepred,train,153,6,35,1,5,4,0.667,,0.22875816993464052,0,0,1,1,1
1s2lC,1s2l,C,lacuna,train,153,6,10,1,1,2,0.312,,0.06535947712418301,1,1,1,1,1
1s8cC,1s8c,C,fpocket,train,214,16,10,1,2,1,0.32,,0.04672897196261682,0,1,1,1,1
1s8cC,1s8c,C,p2rank,train,214,16,3,1,1,1,0.297,,0.014018691588785047,1,1,1,1,1
1s8cC,1s8c,C,ifsitepred,train,214,16,18,1,1,2,0.333,,0.08411214953271028,1,1,1,1,1
1s8cC,1s8c,C,lacuna,train,214,16,22,1,2,2,0.294,,0.102803738317757,0,1,1,1,1
1se8A,1se8,A,fpocket,test,213,3,19,0,,0,0.118,,0.0892018779342723,0,0,0,0,0
1se8A,1se8,A,p2rank,test,213,3,3,0,,0,0.0,,0.014084507042253521,0,0,0,0,0
1se8A,1se8,A,ifsitepred,test,213,3,13,1,7,1,0.333,,0.06103286384976526,0,0,0,1,1
1se8A,1se8,A,lacuna,test,213,3,25,1,13,1,0.25,,0.11737089201877934,0,0,0,0,1
1sh0A,1sh0,A,fpocket,train,502,15,34,1,11,1,0.286,,0.06772908366533864,0,0,0,0,1
1sh0A,1sh0,A,p2rank,train,502,15,17,1,2,1,0.333,,0.03386454183266932,0,1,1,1,1
1sh0A,1sh0,A,ifsitepred,train,502,15,35,1,5,2,0.333,,0.0697211155378486,0,0,1,1,1
1sh0A,1sh0,A,lacuna,train,502,15,58,1,1,2,0.375,,0.11553784860557768,1,1,1,1,1
1sjsA,1sjs,A,fpocket,train,415,8,24,0,,0,0.214,,0.05783132530120482,0,0,0,0,0
1sjsA,1sjs,A,p2rank,train,415,8,6,1,2,1,0.348,,0.014457831325301205,0,1,1,1,1
1sjsA,1sjs,A,ifsitepred,train,415,8,50,1,2,3,0.375,,0.12048192771084337,0,1,1,1,1
1sjsA,1sjs,A,lacuna,train,415,8,26,1,1,1,0.412,,0.06265060240963856,1,1,1,1,1
1sndB,1snd,B,fpocket,train,129,13,9,1,3,1,0.278,,0.06976744186046512,0,1,1,1,1
1sndB,1snd,B,p2rank,train,129,13,1,0,,0,0.217,,0.007751937984496124,0,0,0,0,0
1sndB,1snd,B,ifsitepred,train,129,13,38,1,2,1,0.333,,0.29457364341085274,0,1,1,1,1
1sndB,1snd,B,lacuna,train,129,13,7,0,,0,0.24,,0.05426356589147287,0,0,0,0,0
1sulA,1sul,A,fpocket,train,186,15,13,1,1,1,0.55,,0.06989247311827956,1,1,1,1,1
1sulA,1sul,A,p2rank,train,186,15,4,1,2,1,0.533,,0.021505376344086023,0,1,1,1,1
1sulA,1sul,A,ifsitepred,train,186,15,36,1,1,5,0.333,,0.1935483870967742,1,1,1,1,1
1sulA,1sul,A,lacuna,train,186,15,12,1,1,2,0.481,,0.06451612903225806,1,1,1,1,1
1t8tA,1t8t,A,fpocket,train,268,3,15,0,,0,0.054,,0.055970149253731345,0,0,0,0,0
1t8tA,1t8t,A,p2rank,train,268,3,6,0,,0,0.03,,0.022388059701492536,0,0,0,0,0
1t8tA,1t8t,A,ifsitepred,train,268,3,29,0,,0,0.2,,0.10820895522388059,0,0,0,0,0
1t8tA,1t8t,A,lacuna,train,268,3,18,0,,0,0.118,,0.06716417910447761,0,0,0,0,0
1t9rA,1t9r,A,fpocket,train,301,16,21,1,1,1,0.278,,0.06976744186046512,1,1,1,1,1
1t9rA,1t9r,A,p2rank,train,301,16,8,1,1,1,0.364,,0.026578073089700997,1,1,1,1,1
1t9rA,1t9r,A,ifsitepred,train,301,16,12,1,1,1,0.345,,0.03986710963455149,1,1,1,1,1
1t9rA,1t9r,A,lacuna,train,301,16,25,1,3,1,0.414,,0.08305647840531562,0,1,1,1,1
1thvA,1thv,A,fpocket,train,207,5,10,1,5,1,0.833,,0.04830917874396135,0,0,1,1,1
1thvA,1thv,A,p2rank,train,207,5,4,1,4,1,0.286,,0.01932367149758454,0,0,1,1,1
1thvA,1thv,A,ifsitepred,train,207,5,19,1,1,5,0.571,,0.09178743961352658,1,1,1,1,1
1thvA,1thv,A,lacuna,train,207,5,8,0,,0,0.235,,0.03864734299516908,0,0,0,0,0
1tplB,1tpl,B,fpocket,train,426,3,22,0,,0,0.083,,0.051643192488262914,0,0,0,0,0
1tplB,1tpl,B,p2rank,train,426,3,12,0,,0,0.0,,0.028169014084507043,0,0,0,0,0
1tplB,1tpl,B,ifsitepred,train,426,3,23,0,,0,0.0,,0.0539906103286385,0,0,0,0,0
1tplB,1tpl,B,lacuna,train,426,3,33,0,,0,0.087,,0.07746478873239436,0,0,0,0,0
1tqdA,1tqd,A,fpocket,train,385,20,31,1,16,1,0.35,,0.08051948051948052,0,0,0,0,1
1tqdA,1tqd,A,p2rank,train,385,20,11,1,6,1,0.318,,0.02857142857142857,0,0,0,1,1
1tqdA,1tqd,A,ifsitepred,train,385,20,29,1,3,2,0.35,,0.07532467532467532,0,1,1,1,1
1tqdA,1tqd,A,lacuna,train,385,20,38,1,1,2,0.519,,0.0987012987012987,1,1,1,1,1
1tqnA,1tqn,A,fpocket,train,468,7,33,0,,0,0.095,,0.07051282051282051,0,0,0,0,0
1tqnA,1tqn,A,p2rank,train,468,7,16,0,,0,0.231,,0.03418803418803419,0,0,0,0,0
1tqnA,1tqn,A,ifsitepred,train,468,7,48,1,3,4,0.545,,0.10256410256410256,0,1,1,1,1
1tqnA,1tqn,A,lacuna,train,468,7,49,1,2,2,0.294,,0.1047008547008547,0,1,1,1,1
1u4pA,1u4p,A,fpocket,train,67,6,3,0,,0,0.071,,0.04477611940298507,0,0,0,0,0
1u4pA,1u4p,A,p2rank,train,67,6,1,0,,0,0.0,,0.014925373134328358,0,0,0,0,0
1u4pA,1u4p,A,ifsitepred,train,67,6,16,1,3,5,0.5,,0.23880597014925373,0,1,1,1,1
1u4pA,1u4p,A,lacuna,train,67,6,3,1,2,1,0.364,,0.04477611940298507,0,1,1,1,1
1uiuA,1uiu,A,fpocket,train,496,10,30,0,,0,0.125,,0.06048387096774194,0,0,0,0,0
1uiuA,1uiu,A,p2rank,train,496,10,10,1,1,1,0.25,,0.020161290322580645,1,1,1,1,1
1uiuA,1uiu,A,ifsitepred,train,496,10,38,1,1,4,0.5,,0.07661290322580645,1,1,1,1,1
1uiuA,1uiu,A,lacuna,train,496,10,40,1,2,3,0.364,,0.08064516129032258,0,1,1,1,1
1ukaA,1uka,A,fpocket,test,271,6,20,0,,0,0.16,,0.07380073800738007,0,0,0,0,0
1ukaA,1uka,A,p2rank,test,271,6,3,0,,0,0.16,,0.01107011070110701,0,0,0,0,0
1ukaA,1uka,A,ifsitepred,test,271,6,11,1,4,4,0.5,,0.04059040590405904,0,0,1,1,1
1ukaA,1uka,A,lacuna,test,271,6,18,0,,0,0.207,,0.06642066420664207,0,0,0,0,0
1un1B,1un1,B,fpocket,train,264,4,18,1,6,1,0.25,,0.06818181818181818,0,0,0,1,1
1un1B,1un1,B,p2rank,train,264,4,6,0,,0,0.111,,0.022727272727272728,0,0,0,0,0
1un1B,1un1,B,ifsitepred,train,264,4,17,1,7,2,0.6,,0.06439393939393939,0,0,0,1,1
1un1B,1un1,B,lacuna,train,264,4,12,0,,0,0.059,,0.045454545454545456,0,0,0,0,0
1urpC,1urp,C,fpocket,train,271,16,14,1,11,1,0.28,,0.05166051660516605,0,0,0,0,1
1urpC,1urp,C,p2rank,train,271,16,4,1,1,1,0.4,,0.014760147601476014,1,1,1,1,1
1urpC,1urp,C,ifsitepred,train,271,16,24,1,3,3,0.375,,0.08856088560885608,0,1,1,1,1
1urpC,1urp,C,lacuna,train,271,16,10,1,1,2,0.591,,0.03690036900369004,1,1,1,1,1
1uteA,1ute,A,fpocket,test,302,2,17,0,,0,0.167,,0.056291390728476824,0,0,0,0,0
1uteA,1ute,A,p2rank,test,302,2,6,0,,0,0.2,,0.019867549668874173,0,0,0,0,0
1uteA,1ute,A,ifsitepred,test,302,2,13,0,,0,0.0,,0.04304635761589404,0,0,0,0,0
